Linux 6.8.0-87-generic (jschoi) 	09/14/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:08:58 PM  1000    253148   11.00    3.00    0.00    0.00   14.00     4  13315.00      0.00 2617768  201780   0.62  fastlio_mapping
04:09:51 PM  1000    253148   24.00    2.00    0.00    0.00   26.00    10   2154.00      0.00 2635372  359252   1.10  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:09:52 PM  1000    253148   35.00    3.00    0.00    0.00   38.00     9   1406.00      0.00 2635504  359708   1.10  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:09:53 PM  1000    253148   33.00    2.00    0.00    0.00   35.00     9   2203.00      0.00 2635636  363196   1.11  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:09:54 PM  1000    253148   32.00    4.00    0.00    0.00   36.00     0   1895.00      0.00 2635768  365680   1.12  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:09:55 PM  1000    253148   37.00    2.00    0.00    0.00   39.00     9   1475.00      0.00 2635892  366120   1.12  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:09:56 PM  1000    253148   33.00    3.00    0.00    0.00   36.00     9   1728.00      0.00 2636020  367316   1.13  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:09:57 PM  1000    253148   28.00    3.00    0.00    0.00   31.00     0   1764.00      0.00 2636136  368700   1.13  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:09:58 PM  1000    253148   27.00    3.00    0.00    0.00   30.00    12   1636.00      0.00 2636804  369352   1.13  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:09:59 PM  1000    253148   29.00    3.00    0.00    0.00   32.00     0   1519.00      0.00 2636904  369744   1.13  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:00 PM  1000    253148   22.00    3.00    0.00    0.00   25.00     0   1530.00      0.00 2636996  370072   1.14  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:01 PM  1000    253148   22.00    2.00    0.00    0.00   24.00     2   1652.00      0.00 2637080  370816   1.14  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:02 PM  1000    253148   25.00    3.00    0.00    0.00   28.00     8   1617.00      0.00 2637156  371172   1.14  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:03 PM  1000    253148   23.00    1.00    0.00    0.00   24.00     2   1591.00      0.00 2637232  371364   1.14  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:04 PM  1000    253148   22.00    3.00    0.00    0.00   25.00     6   1603.00      0.00 2637312  371588   1.14  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:05 PM  1000    253148   21.00    2.00    0.00    0.00   23.00     4   1736.00      0.00 2637396  371948   1.14  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:06 PM  1000    253148   21.00    2.00    0.00    0.00   23.00     8   1974.00      0.00 2637492  373396   1.15  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:07 PM  1000    253148   25.00    2.00    0.00    0.00   27.00    12   1713.00      0.00 2637592  373612   1.15  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:08 PM  1000    253148   27.00    1.00    0.00    0.00   28.00    14   2381.00      0.00 2637676  376616   1.16  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:09 PM  1000    253148   25.00    1.00    0.00    0.00   26.00     2   1870.00      0.00 2637760  377604   1.16  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:10 PM  1000    253148   24.00    2.00    0.00    0.00   26.00     0   2253.00      0.00 2638232  379784   1.17  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:11 PM  1000    253148   21.00    1.00    0.00    0.00   22.00     4   1804.00      0.00 2638316  380156   1.17  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:12 PM  1000    253148   22.00    2.00    0.00    0.00   24.00    10   1814.00      0.00 2638396  380340   1.17  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:13 PM  1000    253148   21.00    2.00    0.00    0.00   23.00     2   1911.00      0.00 2638464  380916   1.17  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:14 PM  1000    253148   21.00    1.00    0.00    0.00   22.00     4   2082.00      0.00 2638532  382084   1.17  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:15 PM  1000    253148   19.00    2.00    0.00    0.00   21.00    10   2115.00      0.00 2638596  383316   1.18  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:16 PM  1000    253148   24.00    2.00    0.00    0.00   26.00    14   4348.00      0.00 2645804  386264   1.18  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:17 PM  1000    253148   24.00    3.00    0.00    0.00   27.00    10   2321.00      0.00 2645880  388344   1.19  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:18 PM  1000    253148   18.00    2.00    0.00    0.00   20.00     0   2261.00      0.00 2645936  389992   1.20  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:19 PM  1000    253148   20.00    1.00    0.00    0.00   21.00     0   1893.00      0.00 2646004  390128   1.20  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:20 PM  1000    253148   19.00    2.00    0.00    0.00   21.00     0   1920.00      0.00 2646072  390540   1.20  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:21 PM  1000    253148   20.00    3.00    0.00    0.00   23.00     2   2257.00      0.00 2646156  392076   1.20  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:22 PM  1000    253148   24.00    2.00    0.00    0.00   26.00    12   2260.00      0.00 2646256  393416   1.21  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:23 PM  1000    253148   24.00    2.00    0.00    0.00   26.00    12   2374.00      0.00 2646364  394976   1.21  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:24 PM  1000    253148   28.00    1.00    0.00    0.00   29.00     4   2358.00      0.00 2646480  396444   1.22  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:25 PM  1000    253148   25.00    3.00    0.00    0.00   28.00     6   2473.00      0.00 2646588  398540   1.22  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:26 PM  1000    253148   27.00    2.00    0.00    0.00   29.00     6   2320.00      0.00 2646692  399412   1.23  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:27 PM  1000    253148   22.00    1.00    0.00    0.00   23.00     6   2095.00      0.00 2646780  399588   1.23  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:28 PM  1000    253148   19.00    1.00    0.00    0.00   20.00    10   2146.00      0.00 2646860  399864   1.23  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:29 PM  1000    253148   16.00    1.00    0.00    0.00   17.00    14   2167.00      0.00 2646932  400184   1.23  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:30 PM  1000    253148    8.00    2.00    0.00    0.00   10.00     9   2352.00      0.00 2647008  401200   1.23  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:31 PM  1000    253148   15.00    2.00    0.00    0.00   17.00     9   2718.00      0.00 2647872  403308   1.24  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:32 PM  1000    253148   19.00    1.00    0.00    0.00   20.00     9   3253.00      0.00 2648960  407824   1.25  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:33 PM  1000    253148   18.00    1.00    0.00    0.00   19.00    12   3346.00      0.00 2649052  412564   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:34 PM  1000    253148   20.00    2.00    0.00    0.00   22.00    12   3509.00      0.00 2649152  418236   1.28  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:35 PM  1000    253148   20.00    2.00    0.00    0.00   22.00    14   2981.00      0.00 2649252  421440   1.29  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:36 PM  1000    253148   18.00    1.00    0.00    0.00   19.00    14   3064.00      0.00 2649356  424660   1.30  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:37 PM  1000    253148   17.00    1.00    0.00    0.00   18.00    12   2456.00      0.00 2649444  425348   1.30  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:10:38 PM  1000    253148   16.00    0.00    0.00    0.00   16.00    14   2793.00      0.00 2649524  427104   1.31  fastlio_mapping

