Linux 6.8.0-87-generic (jschoi) 	09/15/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:15:26 AM  1000    915985    8.00    4.00    0.00    0.00   12.00     8   9076.00      0.00 2615408  187368   0.57  fastlio_mapping
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:06 AM  1000    915985   18.00    3.00    0.00    0.00   21.00    12   3983.00      0.00 2691812  291012   0.89  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:07 AM  1000    915985   21.00    3.00    0.00    0.00   24.00    14   3435.00      0.00 2691812  300548   0.92  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:08 AM  1000    915985   21.00    3.00    0.00    0.00   24.00    10   3303.00      0.00 2691812  296972   0.91  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:09 AM  1000    915985   16.00    2.00    0.00    0.00   18.00    12   1566.00      0.00 2691812  297300   0.91  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:10 AM  1000    915985   18.00    3.00    0.00    0.00   21.00    14   3736.00      0.00 2691812  297268   0.91  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:11 AM  1000    915985   21.00    2.00    0.00    0.00   23.00    14   3639.00      0.00 2691812  297108   0.91  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:12 AM  1000    915985   20.00    3.00    0.00    0.00   23.00    14   3290.00      0.00 2691812  299640   0.92  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:13 AM  1000    915985   18.00    2.00    0.00    0.00   20.00     8   1705.00      0.00 2691812  305976   0.94  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:14 AM  1000    915985   18.00    1.00    0.00    0.00   19.00    14   1437.00      0.00 2691820  310244   0.95  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:15 AM  1000    915985   22.00    2.00    0.00    0.00   24.00     8   2176.00      0.00 2691820  313340   0.96  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:16 AM  1000    915985   18.00    1.00    0.00    0.00   19.00     8    940.00      0.00 2691840  315028   0.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:17 AM  1000    915985   14.00    2.00    0.00    0.00   16.00    12   2134.00      0.00 2695556  319856   0.98  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:18 AM  1000    915985   17.00    2.00    0.00    0.00   19.00     0    696.00      0.00 2695588  320740   0.98  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:19 AM  1000    915985   15.00    1.00    0.00    0.00   16.00     2   1261.00      0.00 2695624  323980   0.99  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:20 AM  1000    915985   15.00    2.00    0.00    0.00   17.00     2   1117.00      0.00 2695668  326556   1.00  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:21 AM  1000    915985   19.00    2.00    0.00    0.00   21.00     0    702.00      0.00 2695720  329244   1.01  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:22 AM  1000    915985   17.00    1.00    0.00    0.00   18.00     0   1182.00      0.00 2695776  331956   1.02  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:23 AM  1000    915985   18.00    2.00    0.00    0.00   20.00    10   1240.00      0.00 2695832  330520   1.01  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:24 AM  1000    915985   19.00    2.00    0.00    0.00   21.00    10    846.00      0.00 2695876  331612   1.02  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:25 AM  1000    915985   16.00    1.00    0.00    0.00   17.00     0    127.00      0.00 2695920  331996   1.02  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:26 AM  1000    915985   18.00    1.00    0.00    0.00   19.00     2    676.00      0.00 2695960  332524   1.02  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:27 AM  1000    915985   18.00    1.00    0.00    0.00   19.00     2    170.00      0.00 2696012  333100   1.02  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:28 AM  1000    915985   17.00    1.00    0.00    0.00   18.00     2    278.00      0.00 2696068  334252   1.03  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:29 AM  1000    915985   17.00    1.00    0.00    0.00   18.00     0   1144.00      0.00 2696116  336436   1.03  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:30 AM  1000    915985   18.00    2.00    0.00    0.00   20.00     2   1647.00      0.00 2696168  340228   1.04  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:31 AM  1000    915985   19.00    0.00    0.00    0.00   19.00     0    849.00      0.00 2696216  341300   1.05  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:32 AM  1000    915985   12.00    1.00    0.00    0.00   13.00     2    458.00      0.00 2696264  343028   1.05  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:33 AM  1000    915985   15.00    2.00    0.00    0.00   17.00     0    779.00      0.00 2696308  343632   1.05  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:34 AM  1000    915985   14.00    1.00    0.00    0.00   15.00     2    806.00      0.00 2696360  344248   1.06  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:35 AM  1000    915985   17.00    2.00    0.00    0.00   19.00     2    725.00      0.00 2696412  344544   1.06  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:36 AM  1000    915985   15.00    1.00    0.00    0.00   16.00     2   1054.00      0.00 2696472  345856   1.06  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:37 AM  1000    915985   17.00    1.00    0.00    0.00   18.00    10   1197.00      0.00 2696540  347896   1.07  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:38 AM  1000    915985   14.00    2.00    0.00    0.00   16.00    10    721.00      0.00 2696564  350776   1.08  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:39 AM  1000    915985   14.00    1.00    0.00    0.00   15.00     2   1339.00      0.00 2696588  353036   1.08  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:40 AM  1000    915985   14.00    2.00    0.00    0.00   16.00     2   1921.00      0.00 2696612  357888   1.10  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:41 AM  1000    915985   13.00    2.00    0.00    0.00   15.00     0    673.00      0.00 2696644  360576   1.11  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:42 AM  1000    915985   19.00    2.00    0.00    0.00   21.00     2   1763.00      0.00 2696672  364444   1.12  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:43 AM  1000    915985   15.00    1.00    0.00    0.00   16.00     2   1212.00      0.00 2696700  366524   1.12  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:44 AM  1000    915985   15.00    3.00    0.00    0.00   18.00    10    473.00      0.00 2696728  368060   1.13  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:45 AM  1000    915985   15.00    1.00    0.00    0.00   16.00     2   1308.00      0.00 2696752  370408   1.14  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:46 AM  1000    915985   16.00    2.00    0.00    0.00   18.00    10   1459.00      0.00 2696780  373200   1.14  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:47 AM  1000    915985   15.00    2.00    0.00    0.00   17.00    12    949.00      0.00 2696804  377040   1.16  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:48 AM  1000    915985   14.00    1.00    0.00    0.00   15.00    12   1366.00      0.00 2696872  379456   1.16  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:49 AM  1000    915985   19.00    1.00    0.00    0.00   20.00    14    846.00      0.00 2696936  379768   1.17  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:50 AM  1000    915985   19.00    2.00    0.00    0.00   21.00     6   1123.00      0.00 2696996  380984   1.17  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:51 AM  1000    915985   17.00    1.00    0.00    0.00   18.00     6   1252.00      0.00 2697992  382708   1.17  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:52 AM  1000    915985   20.00    2.00    0.00    0.00   22.00    12    313.00      0.00 2698056  383668   1.18  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:53 AM  1000    915985   15.00    1.00    0.00    0.00   16.00    12   1035.00      0.00 2698120  384536   1.18  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:54 AM  1000    915985   16.00    2.00    0.00    0.00   18.00     8   1144.00      0.00 2698184  385324   1.18  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:55 AM  1000    915985   10.00    1.00    0.00    0.00   11.00    10   1101.00      0.00 2698208  386312   1.19  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:56 AM  1000    915985   14.00    3.00    0.00    0.00   17.00    10   1971.00      0.00 2697252  389736   1.20  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:57 AM  1000    915985   15.00    1.00    0.00    0.00   16.00     8   1194.00      0.00 2697316  390640   1.20  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:58 AM  1000    915985   16.00    1.00    0.00    0.00   17.00    14   1219.00      0.00 2701040  391752   1.20  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:16:59 AM  1000    915985   17.00    2.00    0.00    0.00   19.00     0   1146.00      0.00 2701096  392456   1.20  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:17:00 AM  1000    915985   13.00    1.00    0.00    0.00   14.00    14   1045.00      0.00 2701144  393116   1.21  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:17:01 AM  1000    915985   15.00    2.00    0.00    0.00   17.00     2    995.00      0.00 2701188  393284   1.21  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:17:02 AM  1000    915985   19.00    1.00    0.00    0.00   20.00     2     25.00      0.00 2701236  393284   1.21  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:17:03 AM  1000    915985   14.00    3.00    0.00    0.00   17.00     2   1021.00      0.00 2701284  393452   1.21  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:17:04 AM  1000    915985   12.00    2.00    0.00    0.00   14.00     8   1245.00      0.00 2701340  394460   1.21  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:17:05 AM  1000    915985   16.00    1.00    0.00    0.00   17.00     4   1482.00      0.00 2701396  396112   1.22  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:17:06 AM  1000    915985   14.00    3.00    0.00    0.00   17.00     4   1067.00      0.00 2701452  396300   1.22  fastlio_mapping

