Linux 6.8.0-87-generic (jschoi) 	09/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:09:52 AM  1000   1491941    2.00    2.00    0.00    0.00    4.00     6   3031.00      0.00 2593928  160300   0.49  fastlio_mapping
11:10:26 AM  1000   1491941   19.00    2.00    0.00    0.00   21.00     6    485.00      0.00 2598964  215488   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:27 AM  1000   1491941   19.00    2.00    0.00    0.00   21.00     2   1675.00      0.00 2598964  219016   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:28 AM  1000   1491941   21.00    2.00    0.00    0.00   23.00     4    452.00      0.00 2598964  220744   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:29 AM  1000   1491941   20.00    1.00    0.00    0.00   21.00     4    210.00      0.00 2598964  217172   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:30 AM  1000   1491941   17.00    2.00    0.00    0.00   19.00     4    469.00      0.00 2598964  219092   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:31 AM  1000   1491941   21.00    2.00    0.00    0.00   23.00     6    590.00      0.00 2598976  218940   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:32 AM  1000   1491941   18.00    2.00    0.00    0.00   20.00    10    593.00      0.00 2598976  218872   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:33 AM  1000   1491941   21.00    2.00    0.00    0.00   23.00    12   1005.00      0.00 2598976  220960   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:34 AM  1000   1491941   18.00    1.00    0.00    0.00   19.00     6     12.00      0.00 2598976  220960   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:35 AM  1000   1491941   15.00    1.00    0.00    0.00   16.00     6    516.00      0.00 2598976  218060   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:36 AM  1000   1491941   15.00    3.00    0.00    0.00   18.00     6    570.00      0.00 2599376  220172   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:37 AM  1000   1491941   18.00    2.00    0.00    0.00   20.00     6    391.00      0.00 2599376  220260   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:38 AM  1000   1491941   18.00    2.00    0.00    0.00   20.00     6    406.00      0.00 2602484  218732   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:39 AM  1000   1491941   17.00    2.00    0.00    0.00   19.00    11    707.00      0.00 2602484  221420   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:40 AM  1000   1491941   18.00    2.00    0.00    0.00   20.00    11    443.00      0.00 2602484  223148   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:41 AM  1000   1491941   15.00    1.00    0.00    0.00   16.00    11     19.00      0.00 2602484  223148   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:42 AM  1000   1491941   17.00    2.00    0.00    0.00   19.00     0    460.00      0.00 2602484  223432   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:43 AM  1000   1491941   15.00    2.00    0.00    0.00   17.00    11     16.00      0.00 2602484  223432   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:44 AM  1000   1491941   13.00    1.00    0.00    0.00   14.00     2     13.00      0.00 2602484  223432   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:45 AM  1000   1491941    7.00    1.00    0.00    0.00    8.00     0    362.00      0.00 2602484  224968   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:46 AM  1000   1491941   14.00    2.00    0.00    0.00   16.00     0   1115.00      0.00 2602484  229192   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:47 AM  1000   1491941   14.00    2.00    0.00    0.00   16.00     2    965.00      0.00 2602880  231160   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:48 AM  1000   1491941   16.00    2.00    0.00    0.00   18.00     6   1278.00      0.00 2602880  234264   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:49 AM  1000   1491941   14.00    2.00    0.00    0.00   16.00    10   1364.00      0.00 2602880  237852   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:50 AM  1000   1491941   17.00    1.00    0.00    0.00   18.00     6    523.00      0.00 2602880  239964   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:51 AM  1000   1491941   15.00    3.00    0.00    0.00   18.00     4    545.00      0.00 2602880  242076   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:52 AM  1000   1491941   15.00    2.00    0.00    0.00   17.00     6    925.00      0.00 2602880  243732   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:53 AM  1000   1491941   15.00    2.00    0.00    0.00   17.00    12    259.00      0.00 2603868  244884   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:54 AM  1000   1491941   15.00    2.00    0.00    0.00   17.00     5    896.00      0.00 2603868  248340   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:55 AM  1000   1491941   12.00    3.00    0.00    0.00   15.00    12    556.00      0.00 2603868  248460   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:56 AM  1000   1491941   12.00    3.00    0.00    0.00   15.00     0    411.00      0.00 2603868  250188   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:57 AM  1000   1491941   14.00    3.00    0.00    0.00   17.00     8    798.00      0.00 2604012  246984   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:58 AM  1000   1491941   18.00    2.00    0.00    0.00   20.00     8   1703.00      0.00 2608344  251516   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:10:59 AM  1000   1491941   13.00    1.00    0.00    0.00   14.00    10   1002.00      0.00 2608380  253120   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:00 AM  1000   1491941   10.00    2.00    0.00    0.00   12.00     8    500.00      0.00 2601200  247960   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:01 AM  1000   1491941   18.00    1.00    0.00    0.00   19.00    12   1312.00      0.00 2602756  250580   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:02 AM  1000   1491941   14.00    1.00    0.00    0.00   15.00    12    118.00      0.00 2603048  250772   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:03 AM  1000   1491941   15.00    2.00    0.00    0.00   17.00    14    205.00      0.00 2603084  251732   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:04 AM  1000   1491941   16.00    1.00    0.00    0.00   17.00    14    388.00      0.00 2603884  253268   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:05 AM  1000   1491941   13.00    2.00    0.00    0.00   15.00    10    863.00      0.00 2603916  254176   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:06 AM  1000   1491941   12.00    1.00    0.00    0.00   13.00     0     47.00      0.00 2603952  254560   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:07 AM  1000   1491941   15.00    2.00    0.00    0.00   17.00     2    723.00      0.00 2603988  255004   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:08 AM  1000   1491941   15.00    1.00    0.00    0.00   16.00     2    852.00      0.00 2604024  255780   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:09 AM  1000   1491941   13.00    1.00    0.00    0.00   14.00     2    686.00      0.00 2604056  255932   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:10 AM  1000   1491941   15.00    2.00    0.00    0.00   17.00    12     88.00      0.00 2604092  256316   0.79  fastlio_mapping

