Linux 6.8.0-87-generic (jschoi) 	09/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:14 AM  1000   1203189    8.00    2.00    0.00    0.00   10.00    14   5353.00      0.00 2595444  168924   0.52  fastlio_mapping
02:03:34 AM  1000   1203189   19.00    1.00    0.00    0.00   20.00     1    909.00      0.00 2606544  270180   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:35 AM  1000   1203189   13.00    2.00    0.00    0.00   15.00     1   1085.00      0.00 2606592  271312   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:36 AM  1000   1203189   13.00    2.00    0.00    0.00   15.00     1    933.00      0.00 2606636  271608   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:37 AM  1000   1203189   13.00    3.00    0.00    0.00   16.00     1    950.00      0.00 2606680  271812   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:38 AM  1000   1203189   15.00    1.00    0.00    0.00   16.00    11     64.00      0.00 2606724  271812   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:39 AM  1000   1203189   16.00    1.00    0.00    0.00   17.00     1    971.00      0.00 2606772  271796   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:40 AM  1000   1203189   14.00    2.00    0.00    0.00   16.00     1   1155.00      0.00 2607560  272460   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:41 AM  1000   1203189   15.00    1.00    0.00    0.00   16.00     1   1162.00      0.00 2607604  273344   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:42 AM  1000   1203189   13.00    2.00    0.00    0.00   15.00     1    999.00      0.00 2607648  273316   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:43 AM  1000   1203189   14.00    2.00    0.00    0.00   16.00     1   1018.00      0.00 2607696  273408   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:44 AM  1000   1203189   12.00    1.00    0.00    0.00   13.00    11   1023.00      0.00 2607740  273384   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:45 AM  1000   1203189   12.00    3.00    0.00    0.00   15.00     1   1034.00      0.00 2607784  273472   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:46 AM  1000   1203189   14.00    2.00    0.00    0.00   16.00    11   1173.00      0.00 2607828  273996   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:47 AM  1000   1203189   13.00    2.00    0.00    0.00   15.00     1   1056.00      0.00 2607876  274120   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:48 AM  1000   1203189   14.00    2.00    0.00    0.00   16.00     1   1068.00      0.00 2607920  274164   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:49 AM  1000   1203189   11.00    2.00    0.00    0.00   13.00     8   1078.00      0.00 2607964  274096   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:50 AM  1000   1203189   11.00    3.00    0.00    0.00   14.00     0   1089.00      0.00 2608008  274184   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:51 AM  1000   1203189   11.00    2.00    0.00    0.00   13.00     4   1101.00      0.00 2608056  274276   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:52 AM  1000   1203189   13.00    3.00    0.00    0.00   16.00     1   1116.00      0.00 2608100  274436   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:53 AM  1000   1203189   11.00    3.00    0.00    0.00   14.00     1   1148.00      0.00 2608144  274492   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:54 AM  1000   1203189   13.00    2.00    0.00    0.00   15.00     2   1134.00      0.00 2608188  274580   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:55 AM  1000   1203189   16.00    2.00    0.00    0.00   18.00     2   1321.00      0.00 2608232  275244   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:56 AM  1000   1203189   14.00    0.00    0.00    0.00   14.00     1     23.00      0.00 2608280  275244   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:57 AM  1000   1203189   12.00    2.00    0.00    0.00   14.00     1   1169.00      0.00 2608324  275440   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:58 AM  1000   1203189   12.00    2.00    0.00    0.00   14.00     1   1179.00      0.00 2608368  275548   0.85  fastlio_mapping

